mapName,scenFile,agentNum,seed,shieldType,lacamLookahead,modelPath,useGPU,maxSteps,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime,create_nn_data,forward_pass,cs-time
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,100,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,21524,20954,100,11.553526163101196,0.6342902183532715,9.784447193145752,0.5508894920349121
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,200,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,44394,42919,200,13.243851661682129,1.488412618637085,10.025450944900513,1.0592477321624756
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,300,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,69820,64740,300,14.175491094589233,2.346541166305542,9.535318613052368,1.5396666526794434
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,400,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,96602,88071,400,20.843734741210938,6.824334383010864,10.640263319015503,2.3451156616210938
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,500,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,128263,114846,500,26.77790665626526,10.54404592514038,11.058764696121216,3.063399314880371
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,600,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,155181,138450,600,31.378758907318115,13.352219343185425,11.165213346481323,3.7869622707366943
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,700,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,186547,162316,700,40.47277569770813,18.032522439956665,11.68303632736206,4.510263442993164
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,800,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,210586,186517,800,47.44240117073059,22.743045806884766,12.527699708938599,5.5185627937316895
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,900,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,244092,210407,900,55.43735384941101,27.930224418640137,12.650066375732422,6.001749753952026
Paris_1_256,data/scen-random/Paris_1_256-random-1.scen,1000,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,269390,232134,1000,64.2510814666748,32.94528770446777,12.518372058868408,6.754046678543091
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,100,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,20801,20570,100,10.386910200119019,0.5799202919006348,8.784501552581787,0.49590301513671875
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,200,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,46956,45561,200,13.740051746368408,1.5683364868164062,10.366425275802612,1.1079740524291992
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,300,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,74286,69295,300,15.232882738113403,2.492002010345459,10.315372705459595,1.6226680278778076
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,400,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,101851,92817,400,23.363784551620483,7.61381983757019,11.9673593044281,2.6398279666900635
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,500,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,128354,116246,500,29.001466512680054,11.36918306350708,11.977349758148193,3.3172428607940674
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,600,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,152108,138419,600,32.68509769439697,13.837641716003418,11.6209135055542,3.9657490253448486
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,700,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,182239,162655,700,41.165202379226685,18.3463134765625,11.931575298309326,4.602073907852173
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,800,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,213372,190286,800,45.02493858337402,21.62925148010254,11.844427108764648,5.1420979499816895
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,900,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,247043,216614,900,52.87083864212036,26.369704008102417,12.05371642112732,5.8256847858428955
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,1000,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,278771,240070,1000,61.87330937385559,31.752445697784424,11.932166337966919,6.480974912643433
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,100,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,22659,22453,100,10.192631244659424,0.5717895030975342,8.61854600906372,0.48671770095825195
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,200,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,47066,45433,200,14.310481071472168,1.6556885242462158,10.74556851387024,1.179222822189331
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,300,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,72970,68287,300,16.316995859146118,2.682502269744873,11.046286344528198,1.736112356185913
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,400,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,100657,92162,400,21.88857674598694,7.144963979721069,11.160860061645508,2.4867498874664307
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,500,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,127458,114654,500,26.69562339782715,10.432866334915161,10.905072689056396,3.014600992202759
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,600,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,157572,139539,600,31.59637451171875,13.345391273498535,11.268287420272827,3.795003890991211
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,700,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,185914,163439,700,43.16915249824524,19.164005756378174,12.581679105758667,4.821639537811279
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,800,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,214991,188380,800,46.45564818382263,22.288508653640747,12.33599305152893,5.301612615585327
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,900,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,247413,213795,900,53.283371686935425,26.32473134994507,12.261776447296143,6.04054594039917
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,1000,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,276938,236914,1000,60.37649607658386,30.919371128082275,11.914679288864136,6.279051065444946
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,100,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,22251,21536,100,12.168878555297852,0.6845555305480957,10.272238492965698,0.590822696685791
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,200,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,45524,43009,200,14.162760257720947,1.6223971843719482,10.653533697128296,1.1615447998046875
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,300,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,71110,66519,300,15.862695932388306,2.582404851913452,10.755951642990112,1.6995618343353271
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,400,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,99900,90094,400,20.979235410690308,6.777859210968018,10.76314640045166,2.3810477256774902
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,500,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,122500,110648,500,26.2537362575531,10.205129623413086,10.813278913497925,2.99782133102417
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,600,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,152255,134473,600,30.621976613998413,13.019461870193481,10.995543003082275,3.646697521209717
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,700,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,182085,159517,700,45.892481565475464,20.308976650238037,13.289605855941772,5.0906946659088135
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,800,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,210920,182602,800,42.03060722351074,20.013344049453735,11.145252227783203,4.878710746765137
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,900,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,238290,208149,900,50.60299110412598,25.219857931137085,11.735403776168823,5.652243375778198
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,1000,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,267264,232249,1000,58.7884247303009,30.407291650772095,11.480829238891602,6.07414436340332
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,100,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,22757,22003,100,11.840317726135254,0.6603820323944092,10.017622947692871,0.565762996673584
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,200,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,45665,44432,200,13.511091470718384,1.5697693824768066,10.146516561508179,1.1083989143371582
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,300,0,CS-PIBT,0,/home/anushree_mattlab/barath/Flow-CS-PIBT/checkpoints/large_scale_flow_parth_wave2_ft_v2_epoch_14.pt,True,3x,True,69945,65734,300,15.317841291427612,2.4756813049316406,10.3866126537323,1.6485083103179932
